1452280822349,1452280822386,1452280822367,9,-28
1452280823368,1452280823404,1452280823397,11.75,-24.75
1452280824365,1452280824401,1452280824385,11.166666666666666,-25.166666666666668
1452280825371,1452280825411,1452280825395,11.375,-25.875
1452280826369,1452280826410,1452280826393,11.5,-26.5
1452280827372,1452280827405,1452280827387,10.833333333333334,-26.333333333333332
1452280828376,1452280828410,1452280828398,10.857142857142858,-25.857142857142858
1452280829381,1452280829420,1452280829428,12.4375,-24.5625
1452280830402,1452280830436,1452280830426,12.38888888888889,-24.27777777777778
1452280831410,1452280831451,1452280831434,12.35,-24.75
1452280832410,1452280832447,1452280832430,12.136363636363637,-24.954545454545453
1452280833413,1452280833449,1452280833431,11.875,-25.125
1452280834419,1452280834457,1452280834441,11.807692307692308,-25.26923076923077
1452280835421,1452280835458,1452280835441,11.678571428571429,-25.392857142857142
1452280836420,1452280836461,1452280836444,11.7,-25.633333333333333
1452280837420,1452280837479,1452280837462,12.28125,-26.40625
1452280838422,1452280838463,1452280838447,12.294117647058824,-26.529411764705884
1452280839423,1452280839459,1452280839443,12.166666666666666,-26.5
1452280840426,1452280840460,1452280840442,11.947368421052632,-26.473684210526315
1452280841427,1452280841461,1452280841442,11.725,-26.475
1452280842425,1452280842469,1452280842456,11.904761904761905,-26.571428571428573
1452280843427,1452280843465,1452280843450,11.886363636363637,-26.568181818181817
1452280844425,1452280844459,1452280844441,11.717391304347826,-26.543478260869566
1452280845429,1452280845469,1452280845451,11.6875,-26.645833333333332
1452280846429,1452280846464,1452280846446,11.56,-26.64
1452280847426,1452280847462,1452280847444,11.461538461538462,-26.653846153846153
1452280848427,1452280848480,1452280848462,11.685185185185185,-26.98148148148148
